Feature Type,Alpha,Gamma,Polynomial Dimension,Protos per dimension,Epsilon,Simulations,MIN,MAX,Delta,Mean,STDEV
NRB,0.075,1.0,2,18,0.5,1000,135,281,146,182.553,40.451941245761624
NRB,0.075,0.99,2,8,0.25,1000,161,202,41,175.054,13.505387054041787
NRB,0.175,0.95,2,36,0.75,1000,127,449,322,255.499,52.217896431278305
NRB,0.01,0.95,2,18,0.75,1000,205,348,143,251.547,46.590905802565196
NRB,0.1,1.0,2,8,0.5,1000,196,337,141,206.791,11.744072642922566
NRB,0.15,0.8,2,36,0.75,1000,115,249,134,174.642,31.89399728887966
NRB,0.01,1.0,2,12,0.5,1000,167,268,101,224.7,39.07639907879135
NRB,0.025,0.8,2,8,0.25,1000,206,333,127,222.807,22.322186967925678
NRB,0.01,0.8,2,8,0.75,1000,188,214,26,203.292,7.161845294896283
NRB,0.05,1.0,2,18,0.5,1000,175,391,216,243.827,45.4853821682416
NRB,0.15,0.95,2,52,0.5,1000,234,378,144,272.715,27.79338495482778
NRB,0.125,1.0,2,36,0.75,1000,165,346,181,236.354,23.220462395780878
NRB,0.2,0.99,2,8,0.25,1000,163,297,134,178.011,24.52636176487294
NRB,0.075,0.9,2,27,0.75,995,150,798,648,188.0994974874372,38.90460848171379
NRB,0.025,0.9,2,18,0.25,1000,165,363,198,237.29,42.330104390820225
NRB,0.175,0.95,2,8,0.25,1000,185,203,18,188.833,3.936064481636906
NRB,0.15,0.95,2,18,0.25,1000,154,333,179,184.96,29.26822558729909
NRB,0.5,0.95,2,52,0.25,1000,163,406,243,245.352,52.5835061699115
NRB,0.4,0.8,2,52,0.5,1000,161,398,237,271.066,45.26577774251354
NRB,0.075,0.95,2,36,0.5,1000,176,486,310,298.186,45.753018946761784
NRB,0.4,0.9,2,52,0.5,1000,166,339,173,243.966,28.412464027467102
NRB,0.15,1.0,2,12,0.5,1000,146,262,116,198.503,35.43299999278199
NRB,0.175,0.99,2,18,0.5,1000,165,321,156,226.804,41.499708550902014
NRB,0.075,0.99,2,12,0.5,1000,157,170,13,162.319,2.6975017174258693
NRB,0.125,0.99,2,12,0.5,1000,161,277,116,201.238,39.96792202242682
NRB,0.1,1.0,2,12,0.5,1000,147,263,116,210.86,34.16392210466435
NRB,0.1,0.95,2,21,0.75,993,152,458,306,245.7754279959718,23.66991847829763
NRB,0.1,0.9,2,21,0.5,993,126,483,357,232.49043303121854,50.26035199814679
NRB,0.125,1.0,2,8,0.75,1000,154,266,112,214.729,28.233432056441274
NRB,0.025,0.95,2,8,0.25,1000,154,217,63,191.019,20.70781138731113
NRB,0.025,0.9,2,12,0.75,1000,115,282,167,201.776,34.90696664450121
NRB,0.2,0.8,2,27,0.5,998,157,2200,2043,226.83567134268537,75.29410772480423
NRB,0.1,0.9,2,8,0.75,1000,158,261,103,185.644,26.867138052035003
NRB,0.025,0.9,2,8,0.5,1000,84,197,113,137.694,22.569309642471072
NRB,0.4,0.9,2,52,0.5,987,181,1378,1197,261.64741641337383,65.80021779737821
NRB,0.15,1.0,2,36,0.75,1000,158,416,258,247.796,49.877310774841604
NRB,0.175,1.0,2,8,0.5,1000,133,339,206,212.282,55.003580518634145
NRB,0.01,1.0,2,12,0.75,1000,162,219,57,194.605,25.67844149003902
NRB,0.175,0.9,2,12,0.5,1000,197,318,121,237.892,31.531263161449093
NRB,0.075,1.0,2,12,0.25,1000,162,287,125,224.018,46.21217633093297
NRB,0.05,0.8,2,21,0.5,977,158,359,201,177.8976458546571,24.802534999534647
NRB,0.125,0.8,2,21,0.5,977,123,515,392,191.8157625383828,36.26650044554209
NRB,0.15,0.95,2,21,0.5,997,202,503,301,242.03410230692077,31.324651245050774
NRB,0.075,0.9,2,18,0.25,1000,217,276,59,255.675,14.322517568832286
NRB,0.1,0.9,2,18,0.75,1000,164,196,32,182.433,9.205664302767902
NRB,0.125,1.0,2,8,0.25,1000,140,270,130,179.56,30.530550511160367
NRB,0.075,0.95,2,36,0.75,990,163,376,213,244.56464646464647,55.94552964975821
NRB,0.025,1.0,2,12,0.5,1000,139,236,97,168.551,26.668607267977336
NRB,0.4,0.95,2,18,0.25,1000,150,295,145,176.112,37.301808010884415
NRB,0.05,0.8,2,12,0.5,1000,221,356,135,281.074,33.95505072105576
NRB,0.1,0.95,2,12,0.75,1000,126,892,766,214.741,91.17484725389876
NRB,0.5,0.95,2,36,0.25,999,160,300,140,245.1811811811812,41.49114648548007
NRB,0.15,0.9,2,8,0.25,1000,175,241,66,194.677,13.51796606026241
NRB,0.125,1.0,2,21,0.5,990,134,294,160,176.62727272727273,16.916121615547567
NRB,0.5,0.99,2,21,0.75,994,166,479,313,272.71931589537223,40.12722327132889
NRB,0.075,0.99,2,12,0.5,1000,185,279,94,218.192,20.183322385140226
NRB,0.4,1.0,2,36,0.5,998,160,312,152,192.2695390781563,28.570251518028087
NRB,0.2,0.99,2,52,0.75,1000,161,622,461,290.91,66.43656912964214
NRB,0.175,0.95,2,12,0.25,1000,174,526,352,254.654,45.432327481435294
NRB,0.2,0.8,2,36,0.75,1000,122,260,138,170.874,27.50794086824404
NRB,0.1,0.8,2,18,0.5,1000,161,285,124,203.992,28.727777867792373
NRB,0.025,0.8,2,8,0.25,1000,113,273,160,212.505,46.552240398138586
NRB,0.075,1.0,2,36,0.75,1000,161,345,184,230.819,43.05070966433193
NRB,0.2,0.9,2,21,0.25,981,187,600,413,225.67074413863403,31.225294730015037
NRB,0.1,0.8,2,18,0.5,998,161,304,143,195.25250501002003,31.293421087307113
NRB,0.1,0.99,2,12,0.25,1000,131,719,588,194.183,97.82240404801823
NRB,0.01,0.8,2,8,0.75,1000,118,261,143,182.555,26.80622219837306
NRB,0.5,0.95,2,36,0.25,1000,165,314,149,264.022,20.754089916164673
NRB,0.05,0.9,2,12,0.5,1000,207,268,61,233.706,14.642471306646497
NRB,0.01,0.8,2,18,0.75,1000,159,341,182,250.178,48.92150477683234
NRB,0.05,0.95,2,21,0.75,992,167,578,411,263.8961693548387,32.48913977428466
NRB,0.125,0.9,2,18,0.25,1000,162,249,87,200.374,30.996724357920804
NRB,0.1,0.99,2,18,0.75,1000,154,217,63,179.244,16.86632553157139
NRB,0.4,0.95,2,27,0.5,997,160,432,272,245.6469408224674,47.15270121740535
NRB,0.025,0.95,2,12,0.5,1000,168,278,110,245.333,18.322822840295018
NRB,0.075,0.99,2,21,0.5,986,157,451,294,181.19066937119675,24.125394800340562
NRB,0.1,0.9,2,21,0.25,982,162,418,256,204.37169042769858,31.991355435863312
NRB,0.05,0.99,2,27,0.5,995,246,2217,1971,301.5175879396985,79.95825396086306
NRB,0.15,0.95,2,18,0.5,980,153,714,561,205.63469387755103,62.99599692527257
NRB,0.1,0.99,2,18,0.5,1000,188,338,150,289.495,28.81302075737921
NRB,0.175,1.0,2,27,0.25,995,177,820,643,290.2713567839196,69.63043240111712
NRB,0.5,0.9,2,27,0.25,1000,158,275,117,244.162,28.154972180033468
NRB,0.4,0.9,2,21,0.25,1000,131,211,80,151.879,7.291606580619015
NRB,0.15,0.95,2,21,0.25,984,186,1101,915,231.5477642276423,45.58905468979317
NRB,0.2,1.0,2,36,0.5,1000,164,432,268,268.745,68.59045579106197
NRB,0.1,1.0,2,12,0.25,1000,164,252,88,182.714,20.18855571312078
NRB,0.125,0.9,2,27,0.75,993,124,299,175,196.21450151057402,24.172167061766377
NRB,0.1,1.0,2,18,0.25,1000,165,260,95,185.253,21.221294360484574
NRB,0.075,0.9,2,18,0.5,1000,151,282,131,212.054,43.350297949752694
NRB,0.05,0.9,2,8,0.25,1000,154,335,181,248.199,47.86462599270386
NRB,0.1,0.95,2,21,0.25,1000,210,273,63,237.805,14.632877232318192
NRB,0.075,0.9,2,27,0.75,998,158,399,241,247.1563126252505,32.49534516824326
NRB,0.05,0.99,2,12,0.25,1000,228,291,63,248.284,15.71114840437147
NRB,0.2,0.99,2,21,0.75,993,175,518,343,273.9526686807654,69.10358324403532
NRB,0.15,0.9,2,27,0.75,997,128,390,262,195.8064192577733,32.59979486773535
NRB,0.075,1.0,2,8,0.25,1000,149,300,151,210.02,41.45655854320576
NRB,0.4,0.9,2,52,0.75,1000,172,320,148,234.452,41.17201514172984
NRB,0.175,1.0,2,27,0.5,997,156,425,269,206.64393179538615,42.75944429119407
NRB,0.125,0.8,2,36,0.75,1000,160,220,60,178.464,22.048102476694517
NRB,0.125,1.0,2,12,0.5,1000,158,243,85,185.749,32.319569204331195
NRB,0.2,0.8,2,21,0.25,981,133,742,609,206.30886850152905,36.04129452538218
NRB,0.125,1.0,2,18,0.5,1000,159,310,151,201.972,31.36231513792964
NRB,0.05,0.95,2,18,0.25,1000,167,365,198,235.547,47.584494061354434
NRB,0.05,0.8,2,18,0.5,1000,165,285,120,226.064,24.908840887410925
NRB,0.075,0.95,2,12,0.25,1000,196,215,19,204.833,4.767162346389814
NRB,0.1,0.99,2,8,0.5,1000,122,243,121,166.658,26.548782907581167
NRB,0.125,0.8,2,36,0.5,1000,150,345,195,235.558,27.95410646162864
NRB,0.01,1.0,2,8,0.5,1000,174,270,96,215.928,26.852371699085836
NRB,0.1,0.9,2,18,0.75,1000,139,263,124,212.847,22.952743178527037
NRB,0.175,0.99,2,18,0.25,1000,163,283,120,214.024,29.938833607169098
NRB,0.075,0.99,2,18,0.75,1000,159,272,113,187.175,20.871127879896164
NRB,0.4,0.99,2,18,0.5,1000,170,448,278,256.813,61.76522463307305
NRB,0.05,0.99,2,18,0.75,1000,164,530,366,260.449,107.4619629100105
NRB,0.2,0.8,2,27,0.5,994,182,370,188,219.58651911468812,42.41162910499328
NRB,0.1,0.95,2,21,0.75,977,132,945,813,162.54452405322417,40.01921046386743
NRB,0.175,0.95,2,18,0.5,1000,135,240,105,166.783,28.437028247965284
NRB,0.025,0.8,2,8,0.5,1000,135,246,111,190.426,25.236192054059767
NRB,0.4,0.9,2,36,0.25,1000,161,319,158,207,42.36660157398666
NRB,0.15,0.9,2,27,0.75,997,159,999,840,185.26479438314945,39.406058468959884
NRB,0.05,0.8,2,27,0.75,993,153,381,228,193.43101711983888,30.078216662788005
NRB,0.4,0.95,2,27,0.75,1000,143,366,223,206.356,31.722887724884153
NRB,0.05,0.99,2,8,0.25,1000,161,180,19,169.047,4.284991499659265
NRB,0.4,0.99,2,12,0.5,1000,204,316,112,252.414,41.66947262623981
NRB,0.1,0.8,2,8,0.25,1000,191,223,32,199.287,5.038255155806921
NRB,0.4,0.9,2,36,0.75,1000,164,325,161,227.796,39.25388198957208
NRB,0.05,1.0,2,12,0.75,1000,234,348,114,262.872,16.40953652267147
NRB,0.4,0.95,2,52,0.5,1000,161,368,207,195.392,29.733321482915535
NRB,0.075,0.8,2,27,0.5,997,159,669,510,203.7973921765296,32.679548417300595
NRB,0.125,1.0,2,12,0.75,1000,160,332,172,244.614,32.63896913669772
NRB,0.15,0.9,2,27,0.25,996,150,315,165,196.10642570281124,24.0142905292582
NRB,0.075,0.99,2,36,0.5,1000,166,437,271,254.407,50.78378031757131
NRB,0.1,1.0,2,18,0.5,996,158,399,241,185.76004016064257,48.55718950745303
NRB,0.15,0.95,2,12,0.75,1000,138,321,183,205.285,34.22717157864895
NRB,0.2,0.9,2,18,0.25,1000,210,279,69,239.659,14.812161190019474
NRB,0.15,0.8,2,27,0.5,996,95,343,248,182.69477911646587,50.85068508604388
NRB,0.2,0.95,2,21,0.25,993,162,1432,1270,237.0332326283988,59.32889044347019
NRB,0.125,1.0,2,21,0.5,977,140,514,374,193.57727737973389,26.833510970843285
NRB,0.025,0.95,2,8,0.5,1000,153,312,159,229.824,21.26996557203221
NRB,0.125,0.99,2,18,0.5,1000,169,294,125,235.632,28.335374877870763
NRB,0.15,0.99,2,12,0.75,1000,167,178,11,172.218,1.9442881104034597
NRB,0.175,1.0,2,12,0.5,1000,162,288,126,206.197,23.922928280156203
NRB,0.01,0.9,2,18,0.75,1000,170,272,102,235.042,26.962923343644235
NRB,0.01,0.9,2,8,0.75,1000,129,255,126,154.614,19.14475190556215
NRB,0.125,0.8,2,12,0.5,1000,146,309,163,216.973,44.035319692042435
NRB,0.01,0.8,2,8,0.25,1000,144,236,92,200.078,21.28245424895491
NRB,0.15,0.9,2,36,0.5,1000,203,355,152,290.992,37.86364472144212
NRB,0.1,0.9,2,27,0.75,996,125,989,864,173.57429718875503,34.46462758803498
NRB,0.4,0.95,2,18,0.75,1000,152,281,129,229.994,34.18828458409112
NRB,0.125,0.99,2,8,0.5,1000,162,184,22,171.943,4.217527538563149
NRB,0.15,0.9,2,12,0.5,1000,168,203,35,187.795,12.794321774508786
NRB,0.15,1.0,2,36,0.5,1000,159,382,223,255.345,63.02842658322955
NRB,0.5,0.9,2,36,0.25,1000,170,369,199,254.509,29.464454399718196
NRB,0.075,0.95,2,18,0.75,1000,158,342,184,203.56,34.07446946717541
NRB,0.125,0.99,2,21,0.5,999,170,508,338,247.03303303303304,27.71667979010264
NRB,0.05,1.0,2,8,0.75,1000,132,284,152,175.54,48.78963853964107
NRB,0.025,0.95,2,8,0.75,1000,152,199,47,167.972,14.322512012574832
NRB,0.075,0.9,2,21,0.25,996,161,1888,1727,288.3614457831325,120.08128687186061
NRB,0.01,0.99,2,8,0.5,1000,185,279,94,205.733,27.58145114832516
NRB,0.4,0.9,2,36,0.5,1000,161,343,182,234.419,33.02614366172904
NRB,0.2,0.9,2,52,0.5,1000,208,532,324,291.304,53.37610507139494
NRB,0.075,0.8,2,21,0.25,989,239,978,739,288.0525783619818,49.74073740320048
NRB,0.1,1.0,2,18,0.75,1000,154,326,172,227.984,36.83817035080318
NRB,0.15,0.99,2,21,0.5,994,125,424,299,173.98189134808854,44.15551654702966
NRB,0.05,0.99,2,36,0.75,999,159,484,325,194.8128128128128,35.6515646798881
NRB,0.5,0.95,2,52,0.75,997,153,306,153,201.07221664994984,36.239259597096996
NRB,0.075,0.9,2,18,0.75,1000,120,182,62,154.058,23.64143721421254
NRB,0.1,0.99,2,18,0.25,1000,155,322,167,215.016,39.09086645035947
NRB,0.2,0.9,2,36,0.75,995,126,291,165,202.2402010050251,35.63773111794872
NRB,0.125,0.95,2,21,0.25,988,203,713,510,247.31578947368422,35.19840240117362
NRB,0.2,0.95,2,18,0.75,1000,145,180,35,168.314,9.965275245105412
NRB,0.075,0.9,2,21,0.75,981,166,769,603,212.76656472986747,48.32052362496663
NRB,0.1,0.99,2,8,0.25,1000,156,181,25,163.773,6.965629260231339
NRB,0.01,0.99,2,12,0.75,1000,155,275,120,223.989,36.194791641090326
NRB,0.075,0.95,2,18,0.5,1000,202,330,128,230.138,35.850246808023456
NRB,0.05,0.99,2,21,0.75,999,168,708,540,192.34834834834834,35.68494929219808
NRB,0.05,0.99,2,12,0.75,1000,163,226,63,189.066,24.836636296054717
NRB,0.125,0.9,2,18,0.5,1000,159,370,211,298.047,61.28916015211949
NRB,0.1,0.99,2,36,0.5,1000,236,324,88,270.588,21.787495288604216
NRB,0.125,0.95,2,21,0.75,998,138,418,280,203.20541082164328,45.17591704907869
NRB,0.125,1.0,2,36,0.5,1000,162,367,205,235.206,43.582829497716496
NRB,0.2,0.8,2,21,0.25,972,155,1360,1205,184.2088477366255,48.43168188708085
NRB,0.175,0.9,2,27,0.5,1000,158,298,140,197.371,27.76725372411502
NRB,0.15,0.95,2,18,0.75,1000,151,255,104,181.434,28.78155697702996
NRB,0.4,0.99,2,52,0.5,994,129,377,248,239.98792756539234,38.64095911308411
NRB,0.1,0.95,2,12,0.5,1000,151,239,88,170.712,18.46960157074814
NRB,0.15,0.9,2,12,0.25,993,149,581,432,257.03323262839876,83.98806980926248
NRB,0.075,1.0,2,8,0.5,1000,191,223,32,201.612,7.164830129932655
NRB,0.075,1.0,2,8,0.5,1000,193,209,16,198.974,4.683509288904983
NRB,0.125,0.95,2,36,0.75,1000,162,302,140,232.169,36.900868731143895
NRB,0.2,0.99,2,12,0.75,999,165,211,46,184.64664664664664,15.51055837513541
NRB,0.4,0.99,2,36,0.5,1000,162,341,179,265.131,43.059586237758566
NRB,0.2,1.0,2,12,0.5,1000,147,264,117,186.891,30.023399599704288
NRB,0.2,0.99,2,36,0.5,1000,130,417,287,217.46,51.59286989714978
NRB,0.125,1.0,2,27,0.25,996,163,539,376,247.51506024096386,39.60499402670911
NRB,0.2,0.95,2,18,0.5,995,168,433,265,229.59899497487436,49.33522866797419
NRB,0.075,0.99,2,18,0.75,1000,171,256,85,211.004,19.80207327797032
NRB,0.075,0.8,2,8,0.75,1000,126,261,135,198.79,46.15890536553639
NRB,0.15,0.8,2,12,0.5,1000,192,338,146,239.977,47.94727742440036
NRB,0.125,0.8,2,36,0.5,1000,161,360,199,271.169,41.77676072575203
NRB,0.1,0.8,2,12,0.5,1000,161,352,191,270.561,35.69002741743213
NRB,0.5,0.8,2,36,0.5,996,211,605,394,268.62048192771084,23.27861706007949
NRB,0.5,0.95,2,52,0.25,1000,163,507,344,292.497,62.905111430185414
NRB,0.175,1.0,2,8,0.25,999,163,233,70,189.96496496496496,13.885293534053481
NRB,0.5,1.0,2,8,0.5,1000,201,249,48,222.181,13.260923462982927
NRB,0.125,0.99,2,27,0.75,999,169,535,366,255.02402402402402,64.23598638861289
NRB,0.125,1.0,2,8,0.25,1000,148,364,216,241.831,27.461109801891684
NRB,0.125,0.95,2,8,0.5,1000,209,332,123,241.18,24.974693898731477
NRB,0.175,1.0,2,21,0.5,988,151,364,213,169.1325910931174,22.54284742837804
NRB,0.2,0.99,2,21,0.25,1000,156,261,105,201.578,40.33835766487152
NRB,0.15,0.8,2,18,0.75,996,117,654,537,206.42670682730923,80.22321653959148
NRB,0.075,0.99,2,18,0.5,998,179,440,261,274.6372745490982,44.41290591734391
NRB,0.025,0.9,2,8,0.75,1000,193,220,27,203.802,8.56388557467556
NRB,0.1,0.99,2,8,0.75,1000,208,223,15,214.486,4.313978953867811
NRB,0.125,0.95,2,27,0.75,998,115,431,316,150.85270541082164,17.297426124919046
NRB,0.1,0.95,2,18,0.5,1000,160,217,57,191.529,14.13339704076525
NRB,0.125,0.8,2,12,0.5,1000,148,240,92,199.505,27.793892772972185
NRB,0.075,0.99,2,18,0.75,1000,208,293,85,254.848,24.946326687815485
NRB,0.15,0.95,2,36,0.75,1000,179,391,212,287.578,40.6488652516432
NRB,0.5,0.95,2,21,0.25,996,164,1552,1388,196.9678714859438,50.64713846865254
NRB,0.2,0.95,2,52,0.75,1000,123,320,197,198.782,45.811758241669715
NRB,0.15,0.9,2,36,0.25,1000,182,450,268,297.508,55.83087875918687
NRB,0.2,0.95,2,12,0.25,1000,153,197,44,172.54,13.301553718695097
NRB,0.075,0.99,2,21,0.75,996,141,345,204,204.21485943775102,32.09784069007053
NRB,0.1,0.95,2,12,0.25,1000,125,223,98,174.2,26.119192411179412
NRB,0.125,0.9,2,12,0.5,1000,179,263,84,211.024,25.06558811812936
NRB,0.05,0.8,2,18,0.75,1000,158,203,45,190.077,9.718926305334788
NRB,0.15,0.9,2,12,0.5,1000,124,260,136,169.991,30.26894659759616
NRB,0.05,1.0,2,8,0.75,1000,181,433,252,281.298,58.119834059562756
NRB,0.05,0.9,2,12,0.25,1000,160,246,86,197.558,32.16851643221131
NRB,0.075,1.0,2,12,0.25,1000,213,349,136,238.729,32.6329046434035
NRB,0.175,0.95,2,12,0.5,1000,155,247,92,212.164,21.778232145777935
NRB,0.1,0.8,2,12,0.25,1000,162,289,127,233.421,26.08359854608089
NRB,0.05,0.99,2,12,0.5,1000,150,221,71,168.342,21.496304964507903
NRB,0.5,0.99,2,36,0.75,1000,161,364,203,223.975,42.70062902017626
NRB,0.125,0.8,2,18,0.75,1000,115,962,847,201.585,103.20910276663534
NRB,0.5,1.0,2,36,0.5,1000,199,421,222,275.033,38.38723082602456
NRB,0.075,1.0,2,21,0.75,987,128,505,377,165.90678824721377,28.227333877078376
NRB,0.075,0.99,2,21,0.5,994,155,403,248,197.06338028169014,28.164689867448576
NRB,0.5,0.95,2,52,0.75,1000,158,295,137,199.292,25.29063764226502
NRB,0.15,0.9,2,12,0.25,1000,130,209,79,152.158,22.04742899127073
NRB,0.15,0.9,2,18,0.75,1000,147,251,104,161.745,20.49600109926473
NRB,0.1,1.0,2,18,0.25,1000,157,182,25,166.027,7.5455421413047725
NRB,0.075,0.9,2,12,0.75,1000,158,281,123,203.523,35.979494090314766
NRB,0.05,0.9,2,36,0.75,1000,163,358,195,228.281,42.78441942513122
NRB,0.05,0.8,2,18,0.25,1000,214,450,236,268.293,40.94302727550178
NRB,0.5,0.95,2,18,0.5,1000,206,458,252,256.557,49.98859480532145
NRB,0.2,1.0,2,8,0.25,1000,140,302,162,207.02,47.30341650677267
NRB,0.175,0.8,2,36,0.75,1000,153,290,137,197.279,25.148232394993343
NRB,0.4,1.0,2,36,0.75,1000,157,287,130,194.91,31.668798727024882
NRB,0.05,0.95,2,21,0.75,988,161,982,821,199.36234817813767,33.622076854778
NRB,0.175,1.0,2,12,0.25,1000,161,289,128,176.774,22.871204953303533
NRB,0.15,0.95,2,8,0.75,980,175,2151,1976,208.26938775510203,78.28317995047846
NRB,0.15,0.9,2,12,0.25,1000,153,279,126,230.842,32.62669976472548
NRB,0.025,0.9,2,8,0.25,1000,152,262,110,195.065,37.76393636645801
NRB,0.025,0.99,2,8,0.25,1000,152,235,83,174.822,22.03242482668995
NRB,0.125,0.8,2,18,0.25,1000,95,204,109,135.468,21.528828729553926
NRB,0.175,0.8,2,21,0.5,992,150,334,184,214.37802419354838,41.10230941787535
NRB,0.175,0.9,2,27,0.25,987,170,395,225,214.95542046605877,33.761813926611204
NRB,0.125,0.8,2,21,0.25,989,166,515,349,238.59049544994946,53.81830610039129
NRB,0.025,0.95,2,18,0.5,1000,172,324,152,269.25,30.599899572610592
NRB,0.05,0.99,2,8,0.75,1000,191,207,16,196.009,3.4340517922290736
NRB,0.125,0.99,2,8,0.25,1000,144,268,124,198.251,31.37464529468608
NRB,0.125,1.0,2,8,0.5,1000,187,339,152,263.753,48.97612328116275
NRB,0.175,0.99,2,27,0.5,999,158,316,158,191.983983983984,27.340056714389526
NRB,0.5,1.0,2,21,0.25,989,161,1111,950,230.13549039433772,54.554858957916636
NRB,0.01,1.0,2,12,0.5,1000,192,212,20,199.711,5.037544625693737
NRB,0.1,0.9,2,18,0.5,1000,157,270,113,223.402,23.735917715348396
NRB,0.5,0.8,2,36,0.75,1000,192,369,177,228.271,29.398262139398934
NRB,0.4,1.0,2,36,0.5,1000,167,321,154,248.206,34.223424825794496
NRB,0.075,1.0,2,18,0.5,1000,129,234,105,205.847,25.795328840508894
NRB,0.1,0.95,2,12,0.75,1000,150,201,51,168.642,19.94516597187513
NRB,0.4,1.0,2,36,0.75,1000,128,338,210,275.445,35.84209300013924
NRB,0.15,0.8,2,12,0.5,1000,182,300,118,262.856,23.35008544931882
NRB,0.025,0.8,2,12,0.5,1000,142,231,89,178.551,26.22042924724746
NRB,0.2,0.8,2,36,0.75,1000,123,238,115,181.607,26.332260422131235
NRB,0.05,0.8,2,18,0.75,1000,126,213,87,171.52,30.180100040232446
NRB,0.5,0.8,2,52,0.5,999,159,502,343,285.4864864864865,52.54428009125431
NRB,0.15,0.8,2,27,0.5,1000,122,365,243,233.79,32.90161723101794
NRB,0.5,0.8,2,36,0.25,1000,165,356,191,232.385,48.07571163330866
NRB,0.025,0.95,2,12,0.75,1000,145,177,32,165.12,7.153234846471125
NRB,0.5,0.8,2,52,0.5,1000,155,443,288,259.71,53.44792400627531
NRB,0.15,0.8,2,36,0.75,1000,120,273,153,172.581,27.643147117913013
NRB,0.025,0.9,2,21,0.75,988,155,722,567,176.8582995951417,28.59056890191372
NRB,0.4,0.8,2,52,0.25,1000,192,433,241,268.229,45.737079480870214
NRB,0.2,0.95,2,12,0.5,1000,157,282,125,206.068,37.48437613799187
NRB,0.1,0.99,2,12,0.75,1000,231,242,11,236.548,2.1161696940874504
NRB,0.05,1.0,2,12,0.5,1000,112,250,138,169.007,28.699348487441377
NRB,0.1,0.8,2,27,0.5,994,167,339,172,222.47484909456742,36.855312638958466
NRB,0.025,0.95,2,12,0.5,1000,155,218,63,177.445,25.85601493866579
NRB,0.05,0.8,2,18,0.5,1000,147,272,125,180.199,32.24036041733777
NRB,0.025,0.8,2,18,0.5,1000,143,252,109,191.59,28.458703375203125
NRB,0.5,0.99,2,52,0.75,1000,149,272,123,177.776,27.578440753501535
NRB,0.075,0.95,2,18,0.5,1000,174,260,86,202.798,15.258834425604991
NRB,0.2,0.99,2,12,0.25,1000,153,310,157,204.53,35.65063909761041
NRB,0.2,1.0,2,36,0.75,1000,162,257,95,203.114,35.26307542584011
NRB,0.125,0.8,2,36,0.75,1000,157,261,104,194.185,38.348525191777384
NRB,0.075,0.8,2,12,0.25,1000,260,273,13,266.184,2.698411648623209
NRB,0.075,0.95,2,12,0.75,1000,152,164,12,156.212,1.9700093748347842
NRB,0.15,0.99,2,36,0.75,1000,156,372,216,244.086,51.26910497682913
NRB,0.15,1.0,2,8,0.5,1000,188,297,109,223.298,24.704848219034368
NRB,0.125,0.99,2,8,0.25,1000,152,274,122,210.971,49.118375113329776
NRB,0.1,0.99,2,36,0.5,999,166,303,137,241.8188188188188,25.85601037963339
NRB,0.2,0.99,2,8,0.25,1000,159,229,70,203.081,21.690941333559866
NRB,0.025,0.95,2,12,0.75,1000,115,223,108,160.942,18.328791028886236
NRB,0.2,0.9,2,18,0.5,1000,154,197,43,182.99,11.075765101001943
NRB,0.025,0.95,2,8,0.75,1000,158,284,126,229.399,21.16047174721217
NRB,0.1,1.0,2,8,0.75,1000,162,293,131,262.605,15.758785305800517
NRB,0.2,0.8,2,36,0.75,1000,123,273,150,183.53,33.310459118521415
NRB,0.125,0.8,2,21,0.75,994,128,508,380,183.42253521126761,38.852090416337994
NRB,0.4,1.0,2,27,0.5,995,164,371,207,225.0673366834171,43.98100111636155
NRB,0.2,0.95,2,18,0.5,1000,163,263,100,192.633,19.576658462479152
NRB,0.2,0.9,2,27,0.75,997,113,462,349,152.91173520561685,21.35529036102551
NRB,0.1,0.9,2,12,0.25,1000,149,210,61,170.021,18.457932014563664
NRB,0.5,0.9,2,27,0.75,998,183,314,131,204.40781563126254,20.457187210459004
NRB,0.01,1.0,2,12,0.25,1000,172,228,56,204.733,23.0482305596749
NRB,0.01,1.0,2,8,0.75,999,159,241,82,207.8958958958959,22.951442451278783
